cluster_name,human_time_mean,success_pct,autonomy_mean,ai_time_mean,edu_years_mean,complexity_bin,time_savings_ratio,complexity_score
greet customers and ask about the quality of service they are receiving.,0.0234113708138465,0.7525083612040134,3.053511619567871,0.57625412940979,1.1538461446762085,low,0.5897619337829288,-1.5389659857718865
greet customers and help them locate merchandise.,0.4668181538581848,,2.954545497894287,2.454545497894287,7.045454502105713,low,0.912366108101273,-1.3038878987359082
greet customers entering establishments.,0.0257751941680908,0.7596899224806203,2.879844903945923,0.5248062014579773,0.8410852551460266,low,0.6606516339990192,-1.5377127729356022
"greet passengers, provide information, and answer questions concerning fares, schedules, transfers, and routings.",0.6506707668304443,0.6829268292682927,2.896341562271118,4.743902206420898,7.743902206420898,low,0.8784868772285187,-1.2064159560259944
greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,0.021660516038537,0.7343173431734317,2.977859735488892,0.5859778523445129,0.9741697311401368,low,0.5491198122103995,-1.5398942250478662
"grill, cook, and fry foods such as french fries, eggs, and pancakes.",0.3538297712802887,0.9361702127659577,3.5319149494171143,5.202127456665039,5.021276473999023,low,0.7549609125200802,-1.3637902138320783
guide and counsel students with adjustment or academic problems or special academic interests.,2.22229528427124,0.6229508196721313,3.426229476928711,14.147541046142578,13.475409507751465,medium,0.8938969306023764,-0.3731980188482461
"guide and counsel students with adjustment or academic problems, or special academic interests.",2.9267141819000244,0.717857142857143,3.4964284896850586,19.178571701049805,13.87142848968506,medium,0.8907843944376382,0.00025916146288358904
guide clients in the development of skills or strategies for dealing with their problems.,1.819413185119629,0.8271683673469388,3.788902997970581,18.943239212036133,10.36118221282959,low,0.8264711632760997,-0.5867913980910028
handle customer complaints and take appropriate action to resolve them.,1.1994999647140503,0.65,3.075000047683716,13.574999809265137,9.600000381469728,low,0.8113797386604996,-0.9154467537459574
hear and resolve complaints from customers or the public.,0.9921875,0.6875,3.59375,21.75,9.1875,low,0.6346456692913386,-1.0253562533009508
heat and serve prepared foods.,0.1870370507240295,1.0,3.444444417953491,3.740740776062012,4.888888835906982,low,0.666666687911885,-1.4522176244609573
help children with homework and school work.,2.9944305419921875,0.7518987341772152,3.293670892715454,14.187341690063477,14.116456031799316,medium,0.9210348373360239,0.03615990317506753
help develop or monitor family schedule.,1.75352942943573,0.5294117647058824,3.529411792755127,12.470588684082031,8.176470756530762,low,0.8814715389170386,-0.6217205598565955
"help patrons find and use library resources, such as reference materials, audio-visual equipment, computers, and other electronic resources and provide technical assistance when needed.",0.9919117093086244,0.7352941176470589,3.147058725357056,5.352941036224365,8.367647171020508,low,0.9100568295546614,-1.0255024674560564
help programmers and systems analysts test and debug new programs.,1.2059205770492554,0.8141745894554885,3.34572172164917,14.961106300354004,13.491788864135742,low,0.793227036325476,-0.912042779510388
"identify and analyze areas of potential risk to the assets, earning capacity, or success of organizations.",4.87375020980835,0.725,3.5999999046325684,21.674999237060547,14.0,high,0.9258784361666028,1.0325065747485096
identify and analyze industry or geographic trends with business strategy implications.,5.687861442565918,0.630057803468208,3.820809364318848,13.089595794677734,14.040462493896484,high,0.9616446476212194,1.4641186261410895
identify and build relationships with potential donors.,2.12855076789856,0.6956521739130435,3.2463767528533936,11.80434799194336,14.028985977172852,medium,0.9075713221567699,-0.42289793869994335
identify and compile database information to create maps in response to requests.,2.290555477142334,,2.8888888359069824,8.527777671813965,8.88888931274414,medium,0.9379497116389929,-0.3370089568526853
"identify and document goals, anticipated progress, and plans for reevaluation.",1.1691176891326904,,3.2352941036224365,10.191176414489746,12.588234901428224,low,0.8547169871602053,-0.9315543269644568
identify and evaluate industry trends in database systems to serve as a source of information and advice for upper management.,6.8429999351501465,0.6900000000000001,3.7200000286102295,16.934999465942383,13.68000030517578,high,0.9587534716098391,2.0765308793635913
"identify and implement benefits to increase the quality of life for employees, by working with brokers and researching benefits issues.",3.529411792755127,,3.1764705181121826,13.588234901428224,12.588234901428224,high,0.9358333356976509,0.319787429497531
"identify and quantify drugs or poisons found in biological fluids or tissues, in foods, or at crime scenes.",1.0416666269302368,0.9444444444444444,3.3333332538604736,6.416666507720947,10.11111068725586,low,0.8973333319600423,-0.999124226747114
identify and recruit potential volunteer workers.,2.9083330631256104,0.8148148148148149,3.462962865829468,12.38888931274414,12.185185432434082,medium,0.9290034930442842,-0.009485836593761588
identify and report problems in obtaining valid data.,1.724657416343689,0.4178082191780822,3.136986255645752,9.458904266357422,11.678082466125488,low,0.9085914669514434,-0.6370274470448233
identify and report safety concerns to maintain a safe shopping and working environment.,0.2761904895305633,,2.6190476417541504,4.0,8.095237731933594,low,0.7586207013138686,-1.4049517263088682
"identify and resolve conflicts related to the meanings of words, concepts, practices, or behaviors.",2.3968000411987305,0.88,3.5999999046325684,16.280000686645508,11.239999771118164,medium,0.8867934996188831,-0.2806819681113973
identify and respond to emergency physical or mental health situations.,2.6898751258850098,0.5375,3.8125,31.965625762939453,9.143750190734863,medium,0.8019386014408241,-0.1253042587472428
identify and troubleshoot equipment problems.,0.9094594717025756,0.8108108108108109,3.5405404567718506,12.41891860961914,9.378377914428713,low,0.7724120939226681,-1.0692156334008536
identify appropriate key performance indicators (kpis) and report key metrics from digital campaigns.,3.2120652198791504,0.6304347826086957,3.3152174949646,15.2554349899292,13.47826099395752,medium,0.9208430612620875,0.1515418632774748
"identify appropriate methods of specimen collection, preservation, or transport.",2.1710526943206787,,3.5789473056793213,12.763157844543455,12.947368621826172,medium,0.9020202052370648,-0.4003649691092267
identify compliance issues that require follow-up or investigation.,3.154761791229248,0.7142857142857143,3.047619104385376,20.190475463867188,15.142857551574709,medium,0.8933333333333333,0.12116167762687613
"identify correct anatomical and proportional point locations based on patients' anatomy and positions, contraindications, and precautions related to treatments such as intradermal needles, moxibution, electricity, guasha, and bleeding.",1.5552631616592407,0.8947368421052632,3.473684310913086,10.131579399108888,10.210526466369627,low,0.8914269553766927,-0.7268340960832156
"identify defective sectionalizing devices, circuit breakers, fuses, voltage regulators, transformers, switches, relays, or wiring, using wiring diagrams and electrical-testing instruments.",1.577272891998291,0.7727272727272727,3.3181817531585693,15.818181991577148,10.227272987365724,low,0.8328530415606918,-0.7151653406601297
identify defects in solid materials using ultrasonic testing techniques.,3.889999866485596,,3.733333349227905,21.399999618530277,11.533333778381348,high,0.9083119093700466,0.5109580606695644
identify energy savings opportunities and make recommendations to achieve more energy efficient operation.,4.908823490142822,0.8235294117647058,3.7058823108673096,15.647058486938477,11.96078395843506,high,0.9468743765915988,1.051101147412681
"identify environmental requirements of a particular species, and select and oversee the preparation of sites for species cultivation.",2.3274195194244385,0.7741935483870969,3.451612949371338,16.59677505493164,8.322580337524414,medium,0.881150383386576,-0.31746498758682945
identify funding sources and write grant proposals for eligible programs or services.,3.866933584213257,0.44,3.306666612625122,10.880000114440918,13.226666450500488,high,0.9531066848468837,0.49872915998747624
identify group or individual target investors for a specific fund.,4.953011989593506,0.46987951807228917,3.2771084308624268,10.256024360656738,15.060240745544434,high,0.9654889308357383,1.07452827644426
"identify installation locations with proper orientation, area, solar access, or structural integrity for photovoltaic (pv) arrays.",4.931521892547607,0.8260869565217391,3.4347825050354004,12.69565200805664,13.28260898590088,high,0.9570935291894307,1.0631350116207443
identify interested and qualified customers to provide them with additional information.,1.4674286842346191,0.6857142857142857,2.971428632736206,9.5,12.685714721679688,low,0.8921015140058294,-0.7734007290675382
identify issues for research and analysis.,3.7514283657073975,0.4897959183673469,3.367347002029419,10.826530456542969,14.448979377746582,high,0.9519004078752572,0.43749251037511566
"identify key risks and mitigating factors of potential investments, such as asset types and values, legal and ownership structures, professional reputations, customer bases, or industry segments.",5.035000324249268,0.7333333333333333,3.433333396911621,15.533333778381348,15.333333015441896,high,0.9485821490299592,1.11799549798249
"identify main client groups and audiences, determine the best way to communicate publicity information to them, and develop and implement a communication plan.",2.263912916183472,0.6173913043478261,3.52173924446106,11.234782218933104,12.626087188720703,medium,0.9172908246704058,-0.35113386991997686
identify methods for interfacing web application technologies with enterprise resource planning or other system software.,2.692614316940308,0.7028571428571427,3.4671428203582764,12.992856979370115,14.178571701049805,medium,0.9195771875086425,-0.12385203966100207
identify operational requirements for new systems to inform selection of technological solutions.,2.915625095367432,,3.75,8.8125,12.875,medium,0.9496248676713044,-0.005619867340330659
"identify opportunities for strategic improvement or mitigation of business interruption and other risks caused by business, regulatory, or industry-specific change initiatives.",4.831428527832031,0.4285714285714285,3.5428571701049805,15.0,12.828571319580078,high,0.9482554696690959,1.010069164182007
identify opportunities or develop channels for purchase or sale of securities or commodities.,2.2447619438171387,0.35714285714285715,3.309523820877075,9.375,12.880952835083008,medium,0.9303935099085374,-0.3612870162427438
"identify opportunities to improve plant electrical equipment, controls, or process control methodologies.",5.101851940155029,0.7407407407407408,3.740740776062012,13.740740776062012,14.074073791503906,high,0.9551119183868866,1.1534377838999317
"identify opportunities to reuse or recycle materials to minimize consumption of new materials, minimize waste, or to convert wastes to by-products.",4.0933332443237305,,3.733333349227905,13.666666984558104,11.533333778381348,high,0.9443539605792345,0.6187579936443668
"identify or classify species of insects or allied forms, such as mites or spiders.",1.2038333415985107,0.8166666666666668,3.4666666984558105,7.891666889190674,7.533333301544189,low,0.8907425330886234,-0.9131493555388058
identify or develop business rules or standard operating procedures to streamline operating processes.,6.76764726638794,0.7941176470588235,3.2352941036224365,21.735294342041016,14.911765098571776,high,0.9464725492565412,2.0365816456056947
identify or maintain links to and from other web sites and check links to ensure proper functioning.,0.9189392924308776,0.4393939393939394,2.8181817531585693,6.363636493682861,10.363636016845703,low,0.8845836617264622,-1.0641897785707743
"identify or recommend integrated weed and pest management (ipm) strategies, such as resistant plants, cultural or behavioral controls, soil amendments, insects, natural enemies, barriers, or pesticides.",0.7813333868980408,0.9066666666666666,3.546666622161865,11.020000457763672,6.853333473205566,low,0.7649317469649757,-1.137143405521218
identify or separate waste products or materials for recycling or reuse.,0.9166666865348816,0.7857142857142857,3.1666667461395264,5.226190567016602,7.88095235824585,low,0.9049783553865096,-1.0653946312411586
identify patients who are at risk of complications due to nutritional status.,1.1687499284744265,0.8333333333333335,3.5,8.354166984558105,9.833333015441896,low,0.8808674866906326,-0.9317493002380686
"identify potential clients, using advertising campaigns, mailing lists, or personal contacts.",2.5555262565612797,0.6052631578947368,3.3684210777282715,11.184210777282717,11.105262756347656,medium,0.9270586586711353,-0.19653112401806797
identify potential for loss and develop strategies to eliminate it.,4.311863899230957,0.7853107344632768,3.5310733318328857,17.53107261657715,14.779661178588867,high,0.9322370672085147,0.7346149680496805
"identify prospective customers by using business directories, following leads from existing clients, participating in organizations and clubs, and attending trade shows and conferences.",3.640195846557617,0.5784313725490197,3.450980424880981,13.161765098571776,12.84313678741455,high,0.9397387500866732,0.378521089959771
"identify prospective customers using business directories, leads from existing clients, participation in organizations, or trade show or conference attendance.",3.769230842590332,,3.307692289352417,12.75,13.576923370361328,high,0.9436224500768535,0.44693073362783486
"identify psychological, emotional, or behavioral issues and diagnose disorders, using information obtained from interviews, tests, records, and reference materials.",1.9067846536636357,0.8713826366559485,3.784565925598145,17.57234764099121,10.45980739593506,medium,0.8464050672316504,-0.5404702355101509
"identify relationships and trends in data, as well as any factors that could affect the results of research.",3.853448390960693,0.6689655172413794,3.5103447437286377,18.79655265808105,13.86896514892578,high,0.9187024592389618,0.4915798028861749
identify solutions to on-site technical design problems involving electrical systems equipment.,1.954545497894287,0.8181818181818183,3.348484754562378,15.21212100982666,12.136363983154297,medium,0.8702842423279878,-0.515149179706992
"identify spatial coordinates, using remote sensing and global positioning system (gps) data.",1.560454487800598,,3.2727272510528564,8.568181991577148,9.363636016845703,low,0.9084862555688965,-0.7240818445048538
"identify staff vacancies and recruit, interview and select applicants.",2.6214284896850586,0.8571428571428571,3.3809523582458496,18.380952835083008,13.285714149475098,medium,0.8831365360056588,-0.16159216618848535
"identify system data, hardware, or software components required to meet user needs.",4.10809850692749,0.6478873239436621,3.5915493965148926,13.22535228729248,13.978873252868652,high,0.9463443883466176,0.6265859967787452
"identify target markets for designs, looking at factors such as age, gender, and socioeconomic status.",2.0166666507720947,,3.4666666984558105,5.766666889190674,11.133333206176758,medium,0.9523415955814771,-0.4822148125718724
"identify tissue structures or cell components to be used in the diagnosis, prevention, or treatment of diseases.",2.982075452804565,0.8113207547169812,3.2264151573181152,15.00943374633789,15.45283031463623,medium,0.9161130450705515,0.02960968598749064
identify transaction mistakes when debits and credits do not balance.,2.4019999504089355,0.72,3.240000009536743,13.640000343322754,13.5600004196167,medium,0.9053566429022298,-0.27792516610331086
"identify, compile, abstract, and code patient data, using standard classification systems.",3.562999963760376,0.7166666666666667,3.033333301544189,12.841666221618652,15.550000190734863,high,0.9399304595741766,0.33759465141854006
"identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.",5.9180402755737305,0.7564102564102564,3.7142856121063232,20.36721611022949,13.39194107055664,high,0.9426408767040286,1.5861510392858378
"identify, evaluate and recommend hardware or software technologies to achieve desired database performance.",2.042020082473755,0.8510028653295129,3.6647565364837646,11.42979907989502,14.984240531921388,medium,0.906711666076853,-0.46877334876903376
"identify, evaluate, or procure hardware or software for implementing online marketing campaigns.",1.493333339691162,,3.722222328186035,8.19444465637207,11.61111068725586,low,0.9085441448495042,-0.7596670265557268
"identify, investigate, or resolve security breaches.",2.0647687911987305,0.5432835820895522,3.545522451400757,16.103879928588867,12.53805923461914,medium,0.8700106278466209,-0.45671281398675195
"identify, monitor, or treat pregnancy-related problems such as hypertension, gestational diabetes, pre-term labor, and retarded fetal growth.",1.3375999927520752,0.92,3.4800000190734863,11.56999969482422,11.640000343322754,low,0.8558363267853186,-0.8422311610842916
"identify, review, or select vendors or consultants to meet project needs.",1.529642939567566,,3.5714285373687744,7.857142925262451,12.5,low,0.9143902287910877,-0.7404170024099904
"identify, standardize, and communicate levels of access and security.",1.7561804056167605,0.8037135278514589,3.344827651977539,11.168435096740724,12.312997817993164,low,0.894008278221105,-0.6203151090758565
"identify, track, or maintain metrics for trading system operations.",3.5233333110809326,0.5777777777777777,3.155555486679077,16.14444351196289,13.0,high,0.9236308249104696,0.31656484044681277
"implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",1.3445976972579956,0.7241379310344828,3.471264362335205,15.373562812805176,11.390804290771484,low,0.8094403646513737,-0.8385212336501632
"implement business rules via stored procedures, middleware, or other technologies.",3.8218183517456055,0.8181818181818183,3.545454502105713,18.454545974731445,14.227272987365724,high,0.9195210923342184,0.47481071094647803
"implement changes to machine programs and enter new specifications, using computers.",5.4316277503967285,0.627906976744186,3.697674512863159,16.23255729675293,14.627906799316406,high,0.9501912439428883,1.3282728779643511
"implement controls to provide security for operating systems, software, and data.",2.4179728031158447,0.6081081081081081,3.229729652404785,13.41891860961914,12.594594955444336,medium,0.9075057241316137,-0.269456942786862
implement financial planning recommendations or refer clients to someone who can assist them with plan implementation.,3.626923084259033,0.8461538461538461,3.576923131942749,25.538461685180664,12.961538314819336,high,0.8826440433948983,0.3714843559941511
"implement grant-funded projects, monitoring and reporting progress in accordance with sponsoring agency requirements.",2.77750015258789,0.7000000000000001,3.150000095367432,16.274999618530273,14.524999618530272,medium,0.9023402416775969,-0.07884866888828049
"implement or monitor carbon or environmental management, accounting, or audit systems.",3.650000095367432,0.75,3.299999952316284,16.5,14.899999618530272,high,0.924657536215128,0.38371894471339485
implement or monitor processes to reduce property or financial losses.,3.637931108474731,0.7241379310344828,3.310344934463501,17.517240524291992,15.448275566101074,high,0.9197472409364544,0.377320408516634
"implement security practices to preserve assets, minimize liabilities, or ensure customer privacy, using parallel servers, hardware redundancy, fail-safe technology, information encryption, or firewalls.",5.423593521118164,0.7890625,3.5546875,20.05078125,13.53125,high,0.9383840831362481,1.3240134229405778
"implement web site security measures, such as firewalls or message encryption.",2.099187135696411,0.8373983739837398,3.463414669036865,16.22357749938965,13.3983736038208,medium,0.8711915894847282,-0.4384654643907242
"import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",2.5359771251678467,0.7241379310344828,3.655172348022461,9.95977020263672,8.94252872467041,medium,0.9345435065653604,-0.20689535971972098
"improve search-related activities through ongoing analysis, experimentation, or optimization tests, using a/b or multivariate methods.",3.4170126914978027,0.6623376623376623,3.4285714626312256,15.740260124206545,12.376623153686523,high,0.9232260186245362,0.2601975298421328
"induce changes in composition of substances by introducing heat, light, energy, or chemical catalysts for quantitative or qualitative analysis.",2.400000095367432,0.8125,3.40625,13.125,10.5,medium,0.9088541702884766,-0.27898541622911666
inform and advise concerned parties regarding fluctuations or securities transactions affecting plans or accounts.,1.6348321437835691,0.6912751677852349,3.127516746520996,11.0,12.946309089660645,low,0.8878580079120316,-0.6846495269235763
inform and educate the public about fire prevention.,1.8156757354736328,0.8108108108108109,3.216216325759888,10.851351737976074,10.216216087341309,low,0.9003919814721633,-0.5887728574343665
"inform and respond to public regarding wildlife and conservation issues, such as plant identification, hunting ordinances, and nuisance wildlife.",0.8676470518112183,,3.470588207244873,5.794117450714111,7.294117450714111,low,0.8887005678438243,-1.091383051803703
"inform businesses, community groups, and governmental agencies about educational needs, available programs, and program policies.",1.823046326637268,0.7284768211920529,3.165562868118286,9.996688842773438,11.543045997619627,low,0.9086082025023375,-0.5848652391088742
"inform clients of essential travel information, such as travel times, transportation connections, and medical and visa requirements.",1.2237499952316284,0.65625,2.875,6.609375,8.25,low,0.9099846778923584,-0.902590272964367
"inform clients of factors such as shipping options, timelines, transfers, or regulations affecting shipments.",1.274999976158142,0.8035714285714286,3.0892856121063232,8.0625,10.035714149475098,low,0.8946078411664746,-0.8754194042777901
inform company employees or other interested parties of environmental issues.,1.0886666774749756,,3.6666667461395264,6.599999904632568,9.399999618530272,low,0.8989589736817574,-0.9742065159787004
inform customers by mail or telephone of additional steps they need to take to obtain licenses.,1.2928571701049805,0.8571428571428571,2.9642856121063232,9.044642448425291,11.0,low,0.883402401833106,-0.8659521720355773
inform individuals and groups about the financial assistance available to college or university students.,1.968888998031616,0.7555555555555555,3.355555534362793,10.377778053283691,11.55555534362793,medium,0.9121519965180125,-0.5075447796332422
"inform individuals and groups of pollution control regulations and inspection findings, and explain how problems can be corrected.",2.842592477798462,0.8148148148148149,3.0740740299224854,11.20370388031006,10.814814567565918,medium,0.9343105283421472,-0.04433909466353323
"inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",4.013447284698486,0.5833333333333334,3.450000047683716,11.939035415649414,13.426316261291504,high,0.9504206958559552,0.5764053745869855
inform job applicants of their acceptance or rejection of employment.,0.7098684310913086,0.9078947368421052,3.4473683834075928,6.5,11.118420600891112,low,0.8473895603910879,-1.1750315158153661
"inform other traders, managers, or customers of market conditions, including volume, price, competition, or dynamics.",1.0505629777908323,0.5132450331125828,3.0529801845550537,5.43708610534668,11.523179054260254,low,0.9137432941465979,-0.9944077063376809
"inform passengers of how to mail prohibited items to themselves, or confiscate these items.",0.3889999985694885,0.9,2.700000047683716,2.7249999046325684,7.349999904632568,low,0.8832476471870822,-1.3451442434321645
inform patients or caregivers about study aspects and outcomes to be expected.,2.3209803104400635,0.7647058823529411,3.411764621734619,9.578431129455566,12.86274528503418,medium,0.9312184950013681,-0.3208788210868019
"inform patients or families of neurological diagnoses and prognoses, or benefits, risks and costs of various treatment plans.",1.2804348468780518,0.8695652173913044,3.7826087474823,12.89130401611328,11.21739101409912,low,0.8322014841605728,-0.8725380342559957
"inform personnel of changes in regulations and policies, implications of new or amended laws, and new techniques of police work.",1.4882978200912476,0.7872340425531915,3.255319118499756,6.882978916168213,10.0,low,0.9229211292787911,-0.7623366751945067
inform workers about interests or special needs of specific groups.,1.3153846263885498,0.8846153846153846,3.653846263885498,7.5,11.692307472229004,low,0.9049707610288913,-0.8540089372195268
initiate market research studies or analyze their findings.,3.072499990463257,,3.4285714626312256,8.142857551574707,12.928571701049805,medium,0.9558293594963421,0.077549474341591
"initiate, facilitate, and moderate classroom discussions.",1.320645093917847,0.8110599078341014,3.299539089202881,11.820276260375977,11.695852279663086,low,0.850826989592516,-0.8512200294017174
"initiate, review, or approve modifications to project plans.",6.006666660308838,,2.866666555404663,15.199999809265137,14.266666412353516,high,0.9578246397742681,1.6331375126126573
"input data, such as file numbers, new or updated information, or document information codes into computer systems to support document and information retrieval.",4.943939208984375,0.4848484848484848,3.060606002807617,9.045454978942873,12.939393997192385,high,0.9695065864263831,1.0697182194238235
"inspect and test electrical or electronic systems to locate and diagnose malfunctions, using visual inspections and testing instruments such as oscilloscopes and voltmeters.",1.5535295009613037,0.6235294117647059,3.694117546081543,19.95294189453125,10.870588302612305,low,0.7859396739040077,-0.7277532196871496
"inspect and test electrical systems and equipment to locate and diagnose malfunctions, using visual inspections, testing devices, and computer software.",0.8474999666213989,0.5535714285714286,3.517857074737549,15.339285850524902,9.232142448425291,low,0.6983424492692365,-1.1020643007761621
"inspect cargo, baggage, and personal articles entering or leaving u.s. for compliance with revenue laws and u.s. customs regulations.",1.3729166984558103,0.7916666666666666,2.7916667461395264,6.75,8.583333015441895,low,0.9180576650232789,-0.8235075331771008
"inspect developed film for specified results and quality, using magnifying glasses and scopes, forwarding acceptable negatives or positives to other workers or to customers.",0.9441177248954772,,3.8235294818878174,10.29411792755127,7.882352828979492,low,0.8182762301757985,-1.050841092973985
inspect event facilities to ensure that they conform to customer requirements.,2.4632725715637207,0.7272727272727274,3.090909004211426,13.527273178100586,11.96363639831543,medium,0.9084735665995658,-0.24544065950678728
inspect food products and processing procedures to determine whether products are safe to eat.,2.1972222328186035,0.8333333333333335,3.055555582046509,11.583333015441896,10.333333015441896,medium,0.912136538865387,-0.38649083528008454
"inspect individual parts, assemblies, or installations, using measuring instruments, such as calipers, scales, or micrometers.",1.060882329940796,0.7941176470588235,3.470588207244873,9.058823585510254,10.470588684082031,low,0.8576841287381389,-0.988936762600175
"inspect layouts and advertising copy and edit scripts, audio and video tapes, and other promotional material for adherence to specifications.",2.437213182449341,0.8142076502732241,3.3934426307678223,14.86612033843994,12.300546646118164,medium,0.8983393516449264,-0.25925639615446516
"inspect or monitor energy systems, including heating, ventilating, and air conditioning (hvac) or daylighting systems to determine energy use or potential energy savings.",2.9638888835906982,0.8333333333333335,3.6111111640930176,17.61111068725586,11.38888931274414,medium,0.900968449566614,0.01996783100460079
inspect premises to assess the need for repairs and to ensure that climate and pest control issues are addressed.,1.1166666746139526,1.0,3.5999999046325684,10.43333339691162,8.333333015441895,low,0.8442786071245094,-0.9593619398103981
inspect project site and evaluate contractor work to detect design malfunctions and ensure conformance to design specifications and applicable codes.,3.554166793823242,0.625,3.4166667461395264,18.75,13.583333015441896,high,0.9120750324539942,0.3329116272279122
inspect project sites to monitor progress and ensure conformance to design specifications and safety or sanitation standards.,3.0999999046325684,0.75,3.305555582046509,18.09722137451172,13.0,medium,0.9027031078965108,0.092128924778029
"inspect properties to evaluate construction, condition, special features, and functional design, and to take property measurements.",2.569047689437866,0.5,3.190476179122925,11.214285850524902,12.7380952835083,medium,0.9272474524533596,-0.18936255399126373
"inspect properties, considering factors such as market value, location, and building or replacement costs to determine appraisal value.",2.900000095367432,,3.3499999046325684,12.149999618530272,11.699999809265137,medium,0.9301724182817607,-0.013903671852112052
inspect public establishments to ensure compliance with rules and regulations.,2.919999837875366,,2.866666555404663,15.633333206176758,13.800000190734863,medium,0.9107686411291505,-0.003300538589923839
"inspect structures to assess material or equipment needs, to establish the sequence of pipe installations, or to plan installation around obstructions such as electrical wiring.",0.8962500095367432,0.8333333333333335,3.2916667461395264,12.395833015441896,8.041666984558105,low,0.7694870686463722,-1.0762188079472554
"inspect workplaces to ensure the absence of health and safety hazards, such as high noise levels, radiation, or potential lighting hazards.",5.791666507720947,,3.055555582046509,16.05555534362793,14.222222328186035,high,0.9537969617719296,1.5191522816340168
"inspect, repair, or replace brake systems.",0.8741666674613953,0.9166666666666666,3.5416667461395264,12.25,7.625,low,0.7664442328148104,-1.0879265896252701
"install and configure new equipment, including operating software or peripheral equipment.",1.0860859155654907,0.675603217158177,3.3109920024871826,13.081993103027344,10.478999137878418,low,0.799248645748006,-0.9755747417162765
"install and connect auxiliary equipment, such as microphones, amplifiers, disc playback machines, and lights.",1.4117647409439087,0.8823529411764706,3.529411792755127,9.970588684082031,10.0,low,0.8822916642917942,-0.8029117194403466
"install and perform minor repairs to hardware, software, or peripheral equipment, following design or installation specifications.",1.1880645751953125,0.5806451612903226,3.346774101257324,19.022682189941406,10.644153594970703,low,0.733141859638758,-0.9215093797484725
"install and seal air ducts, combustion air openings, or ventilation openings to improve heating and cooling efficiency.",1.1200000047683716,0.8333333333333335,3.4166667461395264,11.958333015441896,9.541666984558104,low,0.822048616599262,-0.9575947298665625
"install hardware, such as hinges, handles, catches, or drawer pulls, using hand tools.",0.3999999463558197,0.8695652173913044,3.3043477535247803,16.2391300201416,7.782608509063721,low,0.3233694917508776,-1.3393124727376513
"install network software, including security or firewall software.",1.681249976158142,0.725,3.525000095367432,14.600000381469728,13.050000190734863,low,0.8552664130011124,-0.6600404869714739
"install pipe assemblies, fittings, valves, appliances such as dishwashers or water heaters, or fixtures such as sinks or toilets, using hand or power tools.",0.8050000071525574,0.8,3.299999952316284,14.18333339691162,7.599999904632568,low,0.7063492076420212,-1.1245962275600672
"install systems of recording costs or other financial and budgetary data or provide advice on such systems, based on examination of current financial records.",2.1855356693267822,0.875,3.482142925262451,13.84375,13.571428298950195,medium,0.8944290089130694,-0.39268662455245373
"install updated software, and programs that maintain existing software or provide requested features such as time-correlated call routing.",1.4931213855743408,0.6416184971098265,3.3526010513305664,13.63294792175293,11.485548973083496,low,0.8478249652766966,-0.7597793968897566
"install, arrange, assemble, and prepare artifacts for exhibition, ensuring the artifacts' safety, reporting their status and condition, and identifying and correcting any problems with the set up.",2.630555391311645,,2.777777671813965,20.36111068725586,12.05555534362793,medium,0.8709961227547501,-0.15675341618061964
"install, calibrate, operate, or maintain robots.",3.316666603088379,,3.866666555404663,17.866666793823242,13.533333778381348,medium,0.9102177530838426,0.20699769752817443
"install, service, and repair electronic equipment or instruments such as televisions, radios, and videocassette recorders.",0.5928458571434021,0.691699604743083,3.411067247390747,9.122529983520508,7.675889492034912,low,0.7435384517577368,-1.2370726118825621
"instruct and counsel patients about prescribed therapeutic regimens, normal growth and development, family planning, emotional problems of daily living, and health maintenance.",1.2759259939193726,0.8888888888888888,3.6111111640930176,11.45370388031006,9.462963104248049,low,0.8503870400151929,-0.874928463470848
"instruct customers regarding operation and care of appliances, and provide information such as emergency service numbers.",0.4547826051712036,0.8695652173913044,3.17391300201416,11.739130020141602,7.26086950302124,low,0.5697896868137547,-1.3102687072168668
"instruct in use of voice, video, and data communications systems.",1.1248611211776731,0.8842592592592593,3.4490740299224854,8.761573791503906,10.54629611968994,low,0.870182881149349,-0.9550175434317677
instruct individuals and groups on ways to preserve health and prevent disease.,1.4959771633148191,0.942528735632184,3.4597702026367188,9.017241477966309,8.689655303955078,low,0.8995390025653232,-0.7582653677997585
"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",2.6294524669647217,0.7954734564819438,3.457979679107666,19.255699157714844,13.76510238647461,medium,0.8779486135127944,-0.15733814640021626
"instruct individuals or groups in sports rules, game strategies, and performance principles, such as specific ways of moving the body, hands, or feet, to achieve desired results.",1.8709173202514648,0.9174311926605505,3.834862470626831,13.60091781616211,7.940366744995117,medium,0.878839133536786,-0.5594857861242507
"instruct individuals or groups in the use of art media, such as paint, clay, or yarn.",1.350454568862915,0.7878787878787878,3.7121212482452393,15.829545021057127,7.780303001403809,low,0.8046392996595999,-0.8354161341669148
